FDHI ID,Earthquake,Date,Magnitude,Cumulative displacement,Style,Hypocenter lat,Hypocenter lon,Feature,Breached or unbreached,Type (releasing or restraining),Type (single or double),Distance splay or double bend (m),Length (m) or angle (deg),Spacing double bend (m),Type (length or angle),Location along rupture,Total rupture length,Normalized location,Distance to epicenter,Distance to max slip,Slip at gate (m),Normalized slip at gate,x1check,y1check,UTM zone,latcheck,loncheck
21,Darfield,'2010-09-03',7,NaN,Strike-Slip,-43.615,172.049,bend,breached,restraining,double,454.767304179139,12.7217885591797,100.147567265709,angle,27089.9884112256,28896.3939931895,0.937486816438421,24969.8604414763,8792.32148280962,1.32528293333333,0.192069990338164,609316.059914624,5174202.3704945,59S,-43.5771289266281,172.353897905129
21,Darfield,'2010-09-03',7,NaN,Strike-Slip,-43.615,172.049,bend,breached,restraining,double,237.392799043847,20.97470150712,84.9761054759036,angle,23089.9888138089,28896.3939931895,0.799061253776193,21006.8608023677,4864.78884790556,1.24100597058824,0.179855937766411,605282.387525494,5174273.81767756,59S,-43.577066419487,172.303939292125
21,Darfield,'2010-09-03',7,NaN,Strike-Slip,-43.615,172.049,bend,breached,restraining,double,495.416180068753,15.6939918830084,134.009826652989,angle,21879.9892650801,28896.3939931895,0.75718753247332,19767.3888387874,3670.07175918277,0.5647845,0.0818528260869565,604023.466894139,5174253.20159989,59S,-43.5774287553034,172.288355220075
21,Darfield,'2010-09-03',7,NaN,Strike-Slip,-43.615,172.049,bend,breached,NaN,single,0,12.5537793670612,0,angle,17569.98987624,28896.3939931895,0.608033994843126,15498.648741842,683.520277348743,4.37402720754717,0.633916986601039,599967.194847972,5172683.05999492,59S,-43.5921183135124,172.238418884817
21,Darfield,'2010-09-03',7,NaN,Strike-Slip,-43.615,172.049,bend,breached,restraining,double,460.661389591193,16.1180630803814,127.887679433858,angle,6159.99137131663,28896.3939931895,0.213175089347427,4468.34382094641,12054.4221505112,1.409012875,0.204204764492754,588577.998182701,5172472.68026533,59S,-43.5954534979584,172.097388180072
21,Darfield,'2010-09-03',7,NaN,Strike-Slip,-43.615,172.049,bend,breached,NaN,single,0,6.33050794380243,0,angle,7759.99101089435,28896.3939931895,0.268545307512185,5885.32827615255,10458.6543854941,1.502189,0.217708550724638,590179.968139308,5172352.0484664,59S,-43.5963472618997,172.117251313179
21,Darfield,'2010-09-03',7,NaN,Strike-Slip,-43.615,172.049,bend,breached,restraining,double,1027.28467144607,7.7309411187021,138.191691003661,angle,8729.99098102161,28896.3939931895,0.302113508802487,6797.05118564959,9496.45116227123,2.57017048648649,0.372488476302389,591143.973698104,5172342.43849107,59S,-43.5963164424534,172.1291938486
21,Darfield,'2010-09-03',7,NaN,Strike-Slip,-43.615,172.049,bend,breached,restraining,double,277.758962723398,17.6747473308987,84.3312745221368,angle,18689.989622862,28896.3939931895,0.646793147521,16598.7083803236,467.02961860377,3.97293170833333,0.57578720410628,601009.05138316,5173132.3188891,59S,-43.5879335530738,172.251238855744
10,Denali,'2002-11-03',7.9,370,Strike-Slip,63.542,-147.4444,bend,breached,releasing,double,775.994064495945,10.8851169693952,146.539002449544,angle,253989.998132324,278702.916265388,0.911328813977923,39150.8342747624,143740.288944648,NaN,NaN,516811.742666962,7041660.32325372,6N,63.5028382334138,-146.662273561224
10,Denali,'2002-11-03',7.9,370,Strike-Slip,63.542,-147.4444,bend,breached,releasing,double,1004.2063027277,29.6698329252195,497.083377565681,angle,256159.998120357,278702.916265388,0.919114882445059,36996.7563859465,145929.895331819,NaN,NaN,514714.577943531,7042305.06946055,6N,63.5087176171692,-146.704342384662
10,Denali,'2002-11-03',7.9,370,Strike-Slip,63.542,-147.4444,bend,breached,releasing,double,1143.20098386802,13.1395663265623,259.876843017044,angle,244179.998194275,278702.916265388,0.876130043654659,48960.7988393366,134132.305291164,NaN,NaN,526503.238651552,7040080.51113529,6N,63.4880695055597,-146.467855799476
10,Denali,'2002-11-03',7.9,370,Strike-Slip,63.542,-147.4444,bend,breached,NaN,single,0,3.15626471629362,0,angle,247639.998172462,278702.916265388,0.888544696592458,45500.921730518,137488.355105167,NaN,NaN,523071.655677395,7040522.56867342,6N,63.4922760764742,-146.536689568195
10,Denali,'2002-11-03',7.9,370,Strike-Slip,63.542,-147.4444,bend,breached,restraining,double,2826.92502975843,20.806730740043,1004.17119865951,angle,174639.998903125,278702.916265388,0.626617048875187,117403.395014242,65100.8597764448,NaN,NaN,591655.312501582,7016983.67816569,6N,63.2700563267005,-145.173433369543
10,Denali,'2002-11-03',7.9,370,Strike-Slip,63.542,-147.4444,bend,breached,restraining,double,1476.84721097311,8.70185453830614,223.436372670458,angle,169109.998925938,278702.916265388,0.606775132431365,122916.272556762,59599.58395653,NaN,NaN,596896.101085898,7015228.41857575,6N,63.2529346477603,-145.07011256698
10,Denali,'2002-11-03',7.9,370,Strike-Slip,63.542,-147.4444,bend,breached,NaN,single,0,8.8395816719099,0,angle,23379.9999439877,278702.916265388,0.0838886089075748,262792.942641897,85038.4313293085,NaN,NaN,716824.030185433,6936605.41763504,6N,62.4968731669477,-142.789472716703
10,Denali,'2002-11-03',7.9,370,Strike-Slip,63.542,-147.4444,bend,breached,NaN,single,0,9.54448746129885,0,angle,240389.998217833,278702.916265388,0.862531334221589,52748.5216478175,130500.692285042,NaN,NaN,530276.844671189,7039734.76727906,6N,63.484665245781,-146.392158304131
10,Denali,'2002-11-03',7.9,370,Strike-Slip,63.542,-147.4444,bend,breached,restraining,double,234.189317009901,18.4693115500939,74.1903969541224,angle,127199.999227556,278702.916265388,0.456399957819003,164358.278693193,17758.6068863749,NaN,NaN,635196.712488156,6998369.20862311,6N,63.0894112357639,-144.322133323724
10,Denali,'2002-11-03',7.9,370,Strike-Slip,63.542,-147.4444,bend,breached,restraining,double,2749.85786770565,13.5793147061595,645.642412427443,angle,121419.999260202,278702.916265388,0.435661028909301,170108.043105873,12001.4925622232,NaN,NaN,640546.464021289,6996200.15112637,6N,63.0679266595422,-144.218175200275
10,Denali,'2002-11-03',7.9,370,Strike-Slip,63.542,-147.4444,bend,breached,NaN,single,0,5.53282079315488,0,angle,98189.9994040955,278702.916265388,0.352310627817746,193016.811229409,11230.3072203964,NaN,NaN,661202.122180112,6985567.17943963,6N,62.9640310251284,-143.82044536157
10,Denali,'2002-11-03',7.9,370,Strike-Slip,63.542,-147.4444,bend,breached,releasing,double,2677.77018733516,4.08551155824337,190.778321257069,angle,469.999999981224,278702.916265388,0.00168638350211477,282964.106669496,107425.913473482,NaN,NaN,730166.335719939,6917858.54095914,6N,62.321071466738,-142.55626637969
10,Denali,'2002-11-03',7.9,370,Strike-Slip,63.542,-147.4444,bend,breached,NaN,single,0,17.843538633922,0,angle,10029.9999711905,278702.916265388,0.035988141443198,274025.175690959,97903.7618611558,NaN,NaN,723685.367792677,6924880.70973448,6N,62.3878595537879,-142.671903604789
10,Denali,'2002-11-03',7.9,370,Strike-Slip,63.542,-147.4444,bend,breached,releasing,double,771.214856834787,17.9479757373788,237.652413058385,angle,23899.9999434011,278702.916265388,0.0857543949078843,262315.1448412,84526.0938529107,NaN,NaN,716471.47013398,6936983.20519972,6N,62.5004609567479,-142.795820344811
10,Denali,'2002-11-03',7.9,370,Strike-Slip,63.542,-147.4444,bend,breached,releasing,double,1260.72895799538,13.2192593667575,288.301122138148,angle,36079.9998997969,278702.916265388,0.12945684380798,250834.129398125,72346.6481308411,NaN,NaN,707711.772643486,6945516.69601952,6N,62.5818761868294,-142.955063015174
10,Denali,'2002-11-03',7.9,370,Strike-Slip,63.542,-147.4444,bend,breached,NaN,single,0,4.93342819951411,0,angle,36959.9998981773,278702.916265388,0.132614327806255,249985.63371511,71461.6283820703,NaN,NaN,707035.433154466,6946087.99906699,6N,62.5873709060969,-142.967500818979
10,Denali,'2002-11-03',7.9,370,Strike-Slip,63.542,-147.4444,bend,breached,NaN,single,0,7.30066204477557,0,angle,43619.9998764355,278702.916265388,0.156510740759166,243573.809804702,64743.3371525887,NaN,NaN,701950.23870257,6950486.97525563,6N,62.6295765667843,-143.061041337273
10,Denali,'2002-11-03',7.9,370,Strike-Slip,63.542,-147.4444,bend,breached,NaN,single,0,10.6179624100846,0,angle,55749.9998387492,278702.916265388,0.200033787180263,232133.500712665,52613.1071773798,NaN,NaN,692983.52877474,6958713.92797831,6N,62.7080608338414,-143.226092968659
10,Denali,'2002-11-03',7.9,370,Strike-Slip,63.542,-147.4444,bend,breached,NaN,single,0,3.94839544493295,0,angle,53609.9998472235,278702.916265388,0.192355360200734,234252.453518,54797.8172646403,NaN,NaN,694744.468537762,6957420.13073996,6N,62.695545070324,-143.193239089426
10,Denali,'2002-11-03',7.9,370,Strike-Slip,63.542,-147.4444,bend,breached,releasing,double,1375.73524002338,18.2297275691485,430.368178595387,angle,56079.9998380618,278702.916265388,0.201217843679329,232148.199881802,52425.153907238,NaN,NaN,693289.015672193,6959430.57657523,6N,62.7143187156001,-143.219313596754
10,Denali,'2002-11-03',7.9,370,Strike-Slip,63.542,-147.4444,bend,breached,releasing,double,943.229385336598,27.9202411175703,441.65961064442,angle,60869.9998234703,278702.916265388,0.218404603149213,228611.580925518,48119.8236142523,2.90458033333333,0.330065946969697,691343.597424388,6964149.58547532,6N,62.7576023977646,-143.251906730914
10,Denali,'2002-11-03',7.9,370,Strike-Slip,63.542,-147.4444,bend,breached,NaN,single,0,11.9881776637618,0,angle,69599.9997862148,278702.916265388,0.24972827955607,221355.231612642,40010.2430661871,NaN,NaN,686357.484033362,6971577.07201416,6N,62.8266998421836,-143.341081545975
10,Denali,'2002-11-03',7.9,370,Strike-Slip,63.542,-147.4444,bend,breached,releasing,double,856.207585895484,15.7908826763982,232.997311687497,angle,71809.9997757481,278702.916265388,0.257657870028776,219356.581810182,37880.1272552634,5.2962235,0.601843579545455,684820.234225696,6973221.96728385,6N,62.8422140892777,-143.36937230166
10,Denali,'2002-11-03',7.9,370,Strike-Slip,63.542,-147.4444,bend,breached,NaN,single,0,31.4207075066647,0,angle,74399.9997444211,278702.916265388,0.266950919428398,216700.697583074,35181.8524649977,NaN,NaN,682475.914873095,6974562.51744235,6N,62.8554006563028,-143.41385088774
10,Denali,'2002-11-03',7.9,370,Strike-Slip,63.542,-147.4444,bend,breached,NaN,single,0,17.7307201549603,0,angle,83979.9996057896,278702.916265388,0.30132443797546,207087.987855893,25410.3494525823,NaN,NaN,673981.291305245,6979416.28792725,6N,62.9030330041791,-143.575359142868
10,Denali,'2002-11-03',7.9,370,Strike-Slip,63.542,-147.4444,bend,breached,NaN,single,0,8.19535347720197,0,angle,140209.999147507,278702.916265388,0.503080488092186,151526.54431528,30749.5877788227,NaN,NaN,623469.899690169,7003959.1567921,6N,63.1437310992966,-144.549921771177
10,Denali,'2002-11-03',7.9,370,Strike-Slip,63.542,-147.4444,bend,breached,NaN,single,0,13.2421804523393,0,angle,163599.998953793,278702.916265388,0.587004977005727,128416.419046714,54122.5292647541,NaN,NaN,602130.963837986,7013505.51695504,6N,63.2360303554888,-144.967012911702
10,Denali,'2002-11-03',7.9,370,Strike-Slip,63.542,-147.4444,bend,breached,NaN,single,0,8.24257320849824,0,angle,160929.998979193,278702.916265388,0.577424883584468,131087.54514309,51478.8348761888,NaN,NaN,604691.370651595,7012738.95519118,6N,63.2284180456998,-144.91658135935
10,Denali,'2002-11-03',7.9,370,Strike-Slip,63.542,-147.4444,bend,breached,NaN,single,0,13.9713296098322,0,angle,191959.998778029,278702.916265388,0.688762074506749,100196.475446911,82391.2546856754,NaN,NaN,575412.945974974,7022986.52396064,6N,63.327695252532,-145.494165364594
10,Denali,'2002-11-03',7.9,370,Strike-Slip,63.542,-147.4444,bend,breached,NaN,single,0,15.3197253443923,0,angle,197509.998743183,278702.916265388,0.708675751907487,94791.7045973341,87925.7706322595,NaN,NaN,570418.40162741,7025383.04885176,6N,63.3502150023246,-145.592808212277
10,Denali,'2002-11-03',7.9,370,Strike-Slip,63.542,-147.4444,bend,breached,NaN,single,0,19.7319104495293,0,angle,215049.998643622,278702.916265388,0.771610148631692,77880.2483996647,105452.247535647,3.672335,0.417310795454545,554729.112262034,7033252.98561927,6N,63.4235796092636,-145.903562957769
10,Denali,'2002-11-03',7.9,370,Strike-Slip,63.542,-147.4444,bend,breached,NaN,single,0,3.32086024611294,0,angle,210689.998674497,278702.916265388,0.755966250722231,82163.8877244528,101075.834586641,NaN,NaN,558795.582559593,7031627.77000364,6N,63.4083490210856,-145.822713888004
10,Denali,'2002-11-03',7.9,370,Strike-Slip,63.542,-147.4444,bend,breached,NaN,single,0,9.31479823366588,0,angle,217509.998610423,278702.916265388,0.780436751523993,75476.0101657121,107922.581208014,NaN,NaN,552447.765418375,7034202.00532227,6N,63.4324384702357,-145.948945878727
10,Denali,'2002-11-03',7.9,370,Strike-Slip,63.542,-147.4444,bend,breached,NaN,single,0,9.32166664177898,0,angle,216289.998624375,278702.916265388,0.776059330568392,76635.696669006,106697.609564433,NaN,NaN,553527.407691266,7033614.07088059,6N,63.4270022316654,-145.92751156665
10,Denali,'2002-11-03',7.9,370,Strike-Slip,63.542,-147.4444,bend,breached,releasing,double,2008.01228910189,34.5534075626127,1138.89274343476,angle,61509.9998199984,278702.916265388,0.220700955139727,228032.873770386,47495.194574644,NaN,NaN,690901.913252967,6964614.33784967,6N,62.7619950819246,-143.260008802289
10,Denali,'2002-11-03',7.9,370,Strike-Slip,63.542,-147.4444,bend,breached,releasing,double,687.42056143691,6.58732750127236,78.8591247063242,angle,252799.998141542,278702.916265388,0.907059034505473,40337.9924656063,142533.703016216,NaN,NaN,517964.883565469,7041298.27258099,6N,63.4995325547084,-146.639149961026
10,Denali,'2002-11-03',7.9,370,Strike-Slip,63.542,-147.4444,bend,breached,NaN,single,0,5.00198455133824,0,angle,247119.998176703,278702.916265388,0.886678910605259,46020.6314035242,136968.894175346,NaN,NaN,523579.653405287,7040395.62997231,6N,63.4911035302237,-146.526507542913
10,Denali,'2002-11-03',7.9,370,Strike-Slip,63.542,-147.4444,bend,breached,restraining,double,771.840508055261,9.98851069080708,133.876272047695,angle,242299.998202335,278702.916265388,0.86938450967485,50842.26168793,132258.023275389,NaN,NaN,528343.935980777,7039637.48508973,6N,63.4839516306609,-146.430978598753
10,Denali,'2002-11-03',7.9,370,Strike-Slip,63.542,-147.4444,bend,breached,NaN,single,0,37.4466066140348,0,angle,227999.998406833,278702.916265388,0.818075395342207,64976.9653132971,118237.598795634,NaN,NaN,542162.798073814,7036392.46481313,6N,63.4534610444364,-146.15444716702
10,Denali,'2002-11-03',7.9,370,Strike-Slip,63.542,-147.4444,bend,breached,releasing,double,973.163722273488,24.6830466121318,406.391452605545,angle,226249.998448192,278702.916265388,0.811796307982479,66795.865024494,116609.130082767,NaN,NaN,544037.842378136,7036643.74880206,6N,63.4554888866576,-146.116779895057
10,Denali,'2002-11-03',7.9,370,Strike-Slip,63.542,-147.4444,bend,breached,NaN,single,0,37.4888844052526,0,angle,224789.998481519,278702.916265388,0.806557755095279,68214.3985174166,115153.442918414,NaN,NaN,545394.392512755,7036113.61881692,6N,63.4505612564896,-146.089728171877
10,Denali,'2002-11-03',7.9,370,Strike-Slip,63.542,-147.4444,bend,breached,NaN,single,0,14.2177424902251,0,angle,224089.998499731,278702.916265388,0.804046120157378,68920.2041544871,114464.512308947,NaN,NaN,546088.800945756,7035984.58117193,6N,63.4493140875801,-146.075843024685
10,Denali,'2002-11-03',7.9,370,Strike-Slip,63.542,-147.4444,bend,breached,restraining,double,901.517544203463,4.25175401359689,66.8376266018817,angle,221539.998549717,278702.916265388,0.794896592824891,71476.1926330899,111950.048302786,NaN,NaN,548591.196868414,7035435.52612577,6N,63.4440543662644,-146.025841742472
10,Denali,'2002-11-03',7.9,370,Strike-Slip,63.542,-147.4444,bend,breached,NaN,single,0,3.50230945440554,0,angle,205899.998694828,278702.916265388,0.738779491272941,86652.2059769115,96305.7966527004,NaN,NaN,562876.913958887,7029057.137662,6N,63.3845874066978,-145.742025078945
11,Duzce,'1999-11-12',7.14,85,Strike-Slip,40.8345,31.1346,bend,breached,NaN,single,0,8.47272547073605,0,angle,19439.9896728733,40018.847231306,0.485770855929747,7781.58831795112,3372.28637206245,2.7361353,0.536600229063624,345861.883794621,4514940.07243133,36N,40.7709914727264,31.173590902764
11,Duzce,'1999-11-12',7.14,85,Strike-Slip,40.8345,31.1346,bend,breached,releasing,double,1033.05117277099,22.4444388692233,394.405863262929,angle,36599.9872470359,40018.847231306,0.914568753954622,21557.2827937004,13730.7528029611,NaN,NaN,362886.062109303,4514437.80486747,36N,40.7694845214803,31.375341479533
11,Duzce,'1999-11-12',7.14,85,Strike-Slip,40.8345,31.1346,bend,breached,releasing,double,1029.06938680374,14.4013337317428,255.94235172686,angle,32609.9875020799,40018.847231306,0.814865738475587,17662.5956292895,9769.96158704458,2.8125,0.551576577459982,358957.001370901,4515105.21572314,36N,40.7748296963992,31.3286541394096
11,Duzce,'1999-11-12',7.14,85,Strike-Slip,40.8345,31.1346,bend,breached,NaN,single,0,17.1804407896199,0,angle,30029.9881912436,40018.847231306,0.75039613254406,15204.3890378488,7210.0005482782,NaN,NaN,356403.477671497,4515428.88273401,36N,40.7773020510233,31.2983333425967
11,Duzce,'1999-11-12',7.14,85,Strike-Slip,40.8345,31.1346,bend,breached,restraining,double,1506.42774456547,18.5763718668092,479.900326293542,angle,22519.9886437166,40018.847231306,0.562734566379503,9061.80244935795,299.698896779108,4.19967333333333,0.823623624408873,348895.863116833,4515427.24798786,36N,40.7759413670167,31.2094063576872
11,Duzce,'1999-11-12',7.14,85,Strike-Slip,40.8345,31.1346,bend,breached,restraining,double,950.578972355293,17.0847759106869,279.267127274519,angle,2379.99974840641,40018.847231306,0.0594719716600078,15950.1629471165,20209.7048071586,NaN,NaN,329048.567609032,4513845.80477356,36N,40.7578156762657,30.9747789377813
11,Duzce,'1999-11-12',7.14,85,Strike-Slip,40.8345,31.1346,bend,breached,NaN,single,0,25.0153223316742,0,angle,36919.9872295998,40018.847231306,0.922564985847917,21866.3886462405,14058.0588150167,NaN,NaN,363213.790663681,4514431.38683133,36N,40.769481322937,31.3792246474251
11,Duzce,'1999-11-12',7.14,85,Strike-Slip,40.8345,31.1346,bend,breached,NaN,single,0,30.8265889869217,0,angle,7379.99523261266,40018.847231306,0.184412988958848,12036.100897645,15309.4641930482,2.77911528571429,0.545029296946136,333975.623566708,4513790.26992775,36N,40.7583250122893,31.0331301060095
11,Duzce,'1999-11-12',7.14,85,Strike-Slip,40.8345,31.1346,bend,breached,NaN,single,0,11.8875472889304,0,angle,4189.99734048661,40018.847231306,0.10470060060123,14217.4342665815,18415.4855513896,0.425,0.0833493494828418,330815.483719398,4514288.57013177,36N,40.7621672836867,30.995579126498
11,Duzce,'1999-11-12',7.14,85,Strike-Slip,40.8345,31.1346,bend,breached,releasing,double,523.402432080627,20.9863773799129,187.454472645651,angle,6369.99530612359,40018.847231306,0.159174882507372,12429.6066857955,16190.6341498548,1.006063,0.197305168444132,333048.022940025,4514254.2089471,36N,40.7623141957371,31.0220232955609
11,Duzce,'1999-11-12',7.14,85,Strike-Slip,40.8345,31.1346,bend,breached,NaN,single,0,13.4228088736272,0,angle,12479.991146352,40018.847231306,0.311852839593768,8859.59248304605,10319.8066549578,2.45,0.480484485254029,338973.3066721,4514031.8657745,36N,40.7614939257126,31.0922430789729
