FDHI ID,Earthquake,Date,Magnitude,Style,Hypocenter lat,Hypocenter lon,Feature,Breached or unbreached,Type (releasing or restraining),Type (single or double),Distance splay or double bend (m),Length (m) or angle (deg),Spacing double bend (m),Type (length or angle),Location along rupture,Total rupture length,Normalized location,Distance to epicenter,Slip at gate (m),Normalized slip at gate,UTM zone,Cumulative displacement
4,Balochistan,'2013-09-24',7.7,Strike-Slip,26.951,65.501,bend,breached,NaN,single,0,29.1828407774718,0,angle,86999.999405368,199115.277475184,0.436932818558892,75891.2282081057,6.2868325,0.39292703125,41N,450
4,Balochistan,'2013-09-24',7.7,Strike-Slip,26.951,65.501,bend,breached,NaN,single,0,12.0813457705779,0,angle,89929.9993814512,199115.277475184,0.451647912313807,73229.3885962987,6.538125,0.4086328125,41N,450
4,Balochistan,'2013-09-24',7.7,Strike-Slip,26.951,65.501,bend,breached,NaN,single,0,7.68159249048358,0,angle,92539.9993737184,199115.277475184,0.464755896921329,70602.4562436932,8.29470925,0.518419328125,41N,450
4,Balochistan,'2013-09-24',7.7,Strike-Slip,26.951,65.501,bend,breached,releasing,double,622.357911604156,9.70940126942994,47.6451022806407,angle,95429.9993352183,199115.277475184,0.479270101949419,67745.0456979328,10.1538062857143,0.634612892857143,41N,450
4,Balochistan,'2013-09-24',7.7,Strike-Slip,26.951,65.501,bend,breached,NaN,single,0,2.64789745829555,0,angle,100879.999282853,199115.277475184,0.506641180737253,62422.816714433,8.40036783333333,0.525022989583333,41N,450
4,Balochistan,'2013-09-24',7.7,Strike-Slip,26.951,65.501,bend,breached,NaN,single,0,18.5103621650745,0,angle,111409.99914066,199115.277475184,0.559525118079124,51939.1298451093,2.2018655,0.13761659375,41N,450
4,Balochistan,'2013-09-24',7.7,Strike-Slip,26.951,65.501,bend,breached,NaN,single,0,23.1597380925144,0,angle,110519.999151711,199115.277475184,0.555055345592381,52792.5322768713,6.4365425,0.40228390625,41N,450
4,Balochistan,'2013-09-24',7.7,Strike-Slip,26.951,65.501,bend,breached,NaN,single,0,6.01662707284206,0,angle,118099.999037087,199115.277475184,0.593123744870887,45246.8954353804,9.95781388888889,0.622363368055555,41N,450
4,Balochistan,'2013-09-24',7.7,Strike-Slip,26.951,65.501,bend,breached,NaN,single,0,7.71185846142652,0,angle,125359.9989701,199115.277475184,0.629585035159966,38007.3988851452,8.49020925,0.530638078125,41N,450
4,Balochistan,'2013-09-24',7.7,Strike-Slip,26.951,65.501,bend,breached,NaN,single,0,3.34174159293003,0,angle,135609.998885609,199115.277475184,0.681062752216538,27740.4436882207,8.83218185714286,0.552011366071429,41N,450
4,Balochistan,'2013-09-24',7.7,Strike-Slip,26.951,65.501,bend,breached,NaN,single,0,6.08487615427144,0,angle,143669.99873421,199115.277475184,0.721541815153362,19955.9967414164,8.38924438461538,0.524327774038462,41N,450
4,Balochistan,'2013-09-24',7.7,Strike-Slip,26.951,65.501,bend,breached,NaN,single,0,12.463079128841,0,angle,151499.998605884,199115.277475184,0.760865768447954,12966.9957793536,8.69233616666667,0.543271010416667,41N,450
4,Balochistan,'2013-09-24',7.7,Strike-Slip,26.951,65.501,bend,breached,restraining,double,697.044622964843,17.6614596058386,157.123993400571,angle,154869.998581701,199115.277475184,0.777790637390959,10421.7119953377,6.83718664705882,0.427324165441176,41N,450
4,Balochistan,'2013-09-24',7.7,Strike-Slip,26.951,65.501,bend,breached,NaN,single,0,30.4134016401862,0,angle,163729.998541355,199115.277475184,0.822287473957194,7957.25107631235,3.42745925,0.214216203125,41N,450
